longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-117.77,34.06,27,2178,629,2379,591,1.9766,INLAND
-117.3,33.85,15,3991,751,2317,657,2.9542,INLAND
-118.45,34.25,21,2143,565,1803,497,3.9833,<1H OCEAN
-117.07,32.81,15,2000,402,778,369,4.3594,<1H OCEAN
-117.96,33.75,25,1323,208,852,229,4.6167,<1H OCEAN
-122.29,37.56,12,6474,1467,2516,1390,5.0353,NEAR BAY
-122.04,36.96,44,1294,269,645,259,3.2437,NEAR OCEAN
-117.86,33.74,32,691,151,926,148,4.125,<1H OCEAN
-118.34,34,49,2465,372,1018,359,4,<1H OCEAN
-117.08,32.58,22,2128,477,1420,450,3.2687,NEAR OCEAN
-117.99,33.74,26,4065,741,1960,739,4.506,<1H OCEAN
-120.27,38.31,13,3297,662,267,97,3.075,INLAND
-121.24,39.37,16,2785,616,1387,530,2.3886,INLAND
-122.22,37.48,47,2570,783,3107,724,2.8058,NEAR OCEAN
-117.18,32.76,17,711,254,327,227,2.6493,NEAR OCEAN
-122.25,37.81,28,5806,1603,2563,1497,3.2177,NEAR BAY
-122.27,37.48,26,3542,507,1392,524,8.5184,NEAR OCEAN
-120.62,35.28,28,3952,592,1469,571,6.3144,NEAR OCEAN
-117.31,34.43,16,5130,1172,3126,1046,1.6784,INLAND
-118.75,34.17,18,6217,858,2703,834,6.8075,NEAR OCEAN
-122.28,37.78,50,1487,306,730,327,2.5139,NEAR BAY
-116.38,33.74,7,17579,3479,3581,1820,4.084,INLAND
-116.86,33.73,13,2604,443,978,417,2.933,INLAND
-122.4,37.76,52,1185,246,480,253,4.4074,NEAR BAY
-118.24,33.99,41,1425,372,1803,353,1.6731,<1H OCEAN
-118.25,34.13,36,2946,1025,2542,912,2.2244,<1H OCEAN
-118.09,33.99,35,2787,639,1923,614,3.5757,<1H OCEAN
-117.86,33.9,25,3205,409,1291,408,7.2478,<1H OCEAN
-117.69,33.54,20,1767,280,801,284,6.5394,<1H OCEAN
-121.37,38.58,37,2839,390,1006,400,7.3343,INLAND
-117.18,33.78,7,1697,424,808,354,1.3417,INLAND
-118.1,33.79,35,2370,379,996,380,5.7368,<1H OCEAN
-118.16,34.06,27,1675,274,785,275,5.828,<1H OCEAN
-116.53,33.88,5,4423,763,1906,667,4.6855,INLAND
-117.92,33.75,23,893,223,1149,216,2.6442,<1H OCEAN
-119.77,36.3,24,2202,471,1052,439,2.1038,INLAND
-116.95,33.68,11,1183,178,543,147,4.4792,INLAND
-119.14,34.49,17,321,44,92,39,7.75,<1H OCEAN
-117.17,32.82,21,2869,596,1471,577,3.0375,NEAR OCEAN
-121.23,38.67,27,5266,971,2432,948,3.8954,INLAND
-117.82,33.85,21,2603,404,1350,390,6.057,<1H OCEAN
-118.19,34.02,34,1478,369,1735,348,1.8875,<1H OCEAN
-122.27,37.78,52,1408,280,718,265,2.6806,NEAR BAY
-122.47,37.69,35,1720,421,1452,425,3.5909,NEAR OCEAN
-117.97,33.68,23,1722,316,865,309,4.6452,<1H OCEAN
-121.37,36.83,14,3658,612,1951,600,4.76,INLAND
-118.96,35.4,27,2473,400,1271,427,3.5524,INLAND
-122,38.35,34,1084,187,561,198,4.2115,INLAND
-117.9,34.1,31,3007,653,1766,616,3.7083,<1H OCEAN
-118.15,34.12,52,1518,344,725,296,3.4018,<1H OCEAN
-122.25,37.81,46,3232,835,1373,747,3.225,NEAR BAY
-118.57,34.22,17,3262,753,1879,708,4.1359,<1H OCEAN
-120.08,37.06,18,402,76,213,71,1.9063,INLAND
-118.2,33.84,35,3405,779,1953,671,2.7813,NEAR OCEAN
-120.85,37.77,37,1738,403,936,366,2.4717,INLAND
-118.3,33.82,26,2080,560,2096,506,2.8106,<1H OCEAN
-118.36,34.1,52,1096,247,423,230,3.0179,<1H OCEAN
-117.18,33.51,13,270,42,120,42,6.993,<1H OCEAN
-118.22,33.98,15,1011,274,899,219,2.7045,<1H OCEAN
-118.29,34.03,38,1501,437,1777,441,2.0848,<1H OCEAN
-122.72,40.17,16,396,78,188,72,1.3889,INLAND
-122.17,37.74,43,818,193,494,179,2.4776,NEAR BAY
-117.44,34.09,24,3477,831,2541,753,2.3682,INLAND
-119.16,36.28,18,2377,414,1359,424,4.4,INLAND
-117.27,33.68,8,26322,4072,9360,3361,5.3238,<1H OCEAN
-117.09,32.64,20,1999,651,1302,592,1.6321,NEAR OCEAN
-119.99,36.8,45,1270,242,598,214,3.2813,INLAND
-117.94,34.08,34,1970,476,1269,406,4.064,<1H OCEAN
-117.87,33.88,28,2612,602,1682,563,3.6417,<1H OCEAN
-121.29,37.98,49,2501,565,1171,550,2.5043,INLAND
-118.31,34.03,34,2041,517,1479,495,2.1173,<1H OCEAN
-118.17,33.79,32,2171,672,3002,648,2.375,NEAR OCEAN
-117.22,32.87,5,3511,1008,1599,918,3.8542,NEAR OCEAN
-121.93,37.93,16,2876,391,1089,377,6.299,INLAND
-118.37,33.82,32,2815,607,1338,609,4.5687,<1H OCEAN
-119.76,36.81,19,4643,1429,4638,1335,1.2716,INLAND
-118.2,34.11,37,2040,611,1698,545,1.9355,<1H OCEAN
-117.95,33.63,27,891,183,513,171,6,<1H OCEAN
-118.29,34.65,18,6893,1372,2837,1221,3.3173,INLAND
-119.02,35.37,44,2687,620,1521,549,1.7213,INLAND
-119.16,34.12,17,224,70,147,71,3.6167,NEAR OCEAN
-119.86,34.38,26,1626,375,1580,359,2.1471,NEAR OCEAN
-117.67,34.1,28,1263,248,601,219,3.875,INLAND
-118.02,33.95,35,2085,400,1112,391,3.4886,<1H OCEAN
-119.3,36.34,45,3723,831,2256,770,1.8299,INLAND
-121.8,38.01,46,2273,495,1088,447,2.2532,INLAND
-121.33,38.66,15,4371,908,1842,818,2.7797,INLAND
-122.17,37.88,32,3633,508,1393,506,7.6917,NEAR BAY
-118.29,34.01,40,885,312,799,221,1.1667,<1H OCEAN
-121.42,37.75,33,1999,368,1061,390,3.5242,INLAND
-122.04,37.99,38,2675,541,1378,480,3.8897,NEAR BAY
-118.09,34.09,40,855,208,745,222,3.0125,<1H OCEAN
-122.2,37.78,39,1752,399,1071,376,3.1167,NEAR BAY
-118.06,33.83,17,1973,516,1112,501,3.8512,<1H OCEAN
-118.3,34,52,1743,421,1206,384,1.6875,<1H OCEAN
-119.36,36.33,11,3221,617,1351,565,2.9844,INLAND
-117.82,33.72,24,3260,458,1383,442,6.5987,<1H OCEAN
-117.91,34.02,17,5973,1384,4349,1229,3.2799,<1H OCEAN
-118.57,34.25,20,4679,609,1945,609,8.7471,<1H OCEAN
-122.01,37.36,16,1105,354,499,324,4.2061,<1H OCEAN
-122.08,37.38,33,2771,659,1496,581,3.4042,NEAR BAY
-120.59,38.45,13,2944,558,1091,466,3,INLAND
-118.56,34.2,35,2273,,1431,403,4.0789,<1H OCEAN
-122.24,37.81,52,2093,550,918,483,2.7477,NEAR BAY
-119.64,36.31,27,1513,314,1071,284,1.5909,INLAND
-117.83,33.65,9,638,266,426,234,3.7875,<1H OCEAN
-117.65,33.4,17,2737,654,910,492,3.5729,NEAR OCEAN
-118.12,33.77,10,7264,1137,2528,1057,10.2233,NEAR OCEAN
-117.55,33.93,25,5187,934,2725,860,4.1865,INLAND
-122.01,37.95,8,3866,539,1555,513,6.0901,NEAR BAY
-117.94,33.94,25,3250,546,1452,501,5.1084,<1H OCEAN
-118.01,33.77,32,1771,296,995,272,5.8362,<1H OCEAN
-123.18,40.58,18,1451,278,695,254,1.7262,INLAND
-117.3,34.15,40,961,199,509,182,2.06,INLAND
-122.4,38.53,24,1741,289,564,231,3.6118,INLAND
-121.41,38.6,16,5407,1467,2523,1265,2.0471,INLAND
-121.18,39.19,16,1528,351,729,319,2.4688,INLAND
-118.25,33.78,32,296,139,511,133,1.4444,NEAR OCEAN
-120.45,34.65,27,2215,578,1544,527,1.9257,NEAR OCEAN
-118.32,33.35,27,1675,521,744,331,2.1579,ISLAND
-121.64,36.82,18,1819,283,919,295,4.1696,<1H OCEAN
-122.28,37.87,46,3022,696,1293,675,2.543,NEAR BAY
-121.38,38.59,38,1839,287,685,276,4.5313,INLAND
-118.06,34.09,40,1975,389,1116,378,4.2898,<1H OCEAN
-116.36,33.78,6,24121,4522,4176,2221,3.3799,INLAND
-117.76,33.88,9,4838,759,2090,695,6.6536,<1H OCEAN
-118.47,34.02,35,3057,774,2223,732,2.0745,<1H OCEAN
-117.9,33.61,41,1521,328,527,275,4.0764,<1H OCEAN
-123.85,39.39,23,4671,912,2095,857,3.184,<1H OCEAN
-122.83,38.39,19,1765,394,868,388,2.462,<1H OCEAN
-122.44,37.76,52,1968,472,784,430,3.3702,NEAR BAY
-122.42,37.74,52,1786,427,856,394,3.0833,NEAR BAY
-118.25,34,41,1768,475,1721,474,1.303,<1H OCEAN
-118.28,34.06,52,1261,616,2309,581,1.6184,<1H OCEAN
-120.84,37.5,47,2310,484,1126,447,2.2083,INLAND
-118.37,34.2,34,2199,609,2488,597,2.9861,<1H OCEAN
-117.84,34.63,5,6739,1251,4614,1266,4.002,INLAND
-122.41,37.64,38,1204,268,921,247,4.4464,NEAR OCEAN
-117.9,34.13,5,1126,316,819,311,1.5,<1H OCEAN
-121.87,39.75,22,1707,296,822,297,3.6625,INLAND
-119.81,36.76,48,2059,388,834,405,2.9306,INLAND
-121.87,37.32,39,1839,471,1528,456,2.6818,<1H OCEAN
-118.45,33.99,52,1829,472,779,424,3.1607,<1H OCEAN
-119.5,34.35,39,308,38,59,21,11.7794,NEAR OCEAN
-117.92,33.91,33,2868,382,1204,412,6.1825,<1H OCEAN
-119.8,36.75,52,1788,449,1156,418,1.7298,INLAND
-118.23,33.93,39,2065,532,2015,535,0.8478,<1H OCEAN
-119.79,36.76,52,2408,498,1361,465,2.1055,INLAND
-120.45,34.96,21,2121,445,2211,463,4.0603,<1H OCEAN
-121.96,37.95,13,3216,765,1627,715,3.0859,INLAND
-117.09,32.8,36,2163,367,915,360,4.7188,NEAR OCEAN
-117.85,33.62,18,729,105,316,108,10.3893,<1H OCEAN
-122.19,39.74,39,4179,814,2111,809,2.3507,INLAND
-122.45,37.9,30,3763,717,1292,632,8.4888,NEAR BAY
-122.06,37.86,16,5187,1014,1512,986,4.4551,NEAR BAY
-120.5,38.87,10,81,41,55,16,4.9583,INLAND
-120.41,34.87,15,1534,251,761,240,4.9028,<1H OCEAN
-117.76,34.13,8,16759,2274,7249,2156,7.4837,INLAND
-121.32,36.79,30,516,90,288,95,3.6333,INLAND
-121.96,37.53,23,2215,475,1278,492,4.2955,<1H OCEAN
-124.09,40.92,12,2497,491,1153,462,2.8182,NEAR OCEAN
-121.49,37.94,31,1860,394,1848,293,2.2891,INLAND
-117.26,33.18,9,4540,793,2235,746,4.5781,NEAR OCEAN
-115.51,33.12,21,1024,218,890,232,2.101,INLAND
-117.88,33.74,16,1444,446,2329,441,3.1691,<1H OCEAN
-122.42,37.78,52,989,425,634,341,2.4414,NEAR BAY
-122.2,37.75,36,606,132,531,133,1.5809,NEAR BAY
-116.96,34.94,20,2355,467,1198,428,3.9934,INLAND
-117.95,33.84,34,1229,215,1035,218,3.5455,<1H OCEAN
-121.93,37.71,26,4822,845,2288,805,4.2281,<1H OCEAN
-121.77,37.22,16,1617,306,667,264,4.5221,<1H OCEAN
-121.96,38.34,14,3035,680,1597,663,3.6036,INLAND
-121.32,36.42,20,1054,269,1219,273,3.0437,<1H OCEAN
-118.44,33.98,21,18132,5419,7431,4930,5.3359,<1H OCEAN
-124.17,40.8,52,1606,419,891,367,1.585,NEAR OCEAN
-122.23,37.45,34,4177,723,1586,660,5.0457,NEAR OCEAN
-117.15,34.48,31,265,55,186,55,2.125,INLAND
-117.98,34.14,24,1596,388,1329,352,3.0417,INLAND
-120.95,37.59,29,1727,439,1063,386,1.8929,INLAND
-121.95,37.35,48,1246,294,697,284,3.6118,<1H OCEAN
-122.38,37.34,33,1054,209,400,161,7.7773,NEAR OCEAN
-121.47,38.68,19,946,182,474,173,5.0155,INLAND
-118.45,34.19,11,2479,900,2466,855,2.2264,<1H OCEAN
-121.88,37.26,25,3025,689,1755,661,3.8893,<1H OCEAN
-121.8,40.34,26,4815,910,1341,539,2.881,INLAND
-121.82,37.39,37,4137,636,1569,578,6.1008,<1H OCEAN
-120.87,38.71,13,2692,470,1302,420,4,INLAND
-115.56,32.79,20,2372,835,2283,767,1.1707,INLAND
-122.49,37.7,36,1946,340,828,313,5.2811,NEAR OCEAN
-118.37,34.03,37,1236,,966,292,3.0694,<1H OCEAN
-118.39,34.15,36,2696,713,905,659,3.1146,<1H OCEAN
-119.78,36.73,52,1377,319,1280,259,1.2344,INLAND
-117.89,33.66,33,3595,785,1621,732,4.1372,<1H OCEAN
-121.37,38.56,19,6308,1167,3012,1112,2.9464,INLAND
-118.2,33.85,46,1854,462,1360,429,2.4844,<1H OCEAN
-120.46,37.31,26,3170,572,1524,565,3.48,INLAND
-120.94,37.65,13,5075,978,3033,838,3.0577,INLAND
-121.79,37.66,22,14701,2210,6693,2232,5.98,INLAND
-122.08,40.64,14,3099,519,1447,494,4.0132,INLAND
-118.41,34.02,34,1430,357,805,362,3.3462,<1H OCEAN
-118.3,33.97,46,1425,317,1140,304,3.375,<1H OCEAN
-118.42,34.16,46,54,9,20,6,0.536,<1H OCEAN
-121.88,37.44,17,1621,299,1028,293,5.2722,<1H OCEAN
-118.17,34.19,45,1790,316,1035,312,4.0985,<1H OCEAN
-116.86,32.87,17,5799,921,2630,843,5.0524,<1H OCEAN
-118.13,33.86,37,2259,425,1183,413,5.1805,<1H OCEAN
-119.24,35.77,28,1737,521,1764,514,1.7813,INLAND
-121.67,36.93,22,569,132,542,125,2.1875,<1H OCEAN
-121.94,37.31,5,2364,578,1102,502,5.2642,<1H OCEAN
-119.33,36.32,23,3137,628,1446,548,2.5,INLAND
-117.23,32.8,27,1297,355,776,337,2.4643,NEAR OCEAN
-121.27,37.96,41,461,101,382,79,1.275,INLAND
-118.19,34.13,50,1309,302,883,293,3.1287,<1H OCEAN
-122.52,37.88,52,176,50,88,46,3.8068,NEAR BAY
-118.11,33.9,35,1323,269,1084,240,5.0753,<1H OCEAN
-121.76,38.57,11,15018,3008,7984,2962,3.1371,INLAND
-116.97,33.78,24,2680,606,1728,527,2.535,INLAND
-117.17,32.75,28,1514,384,540,352,2.1532,NEAR OCEAN
-118.4,33.87,38,2398,431,911,392,5.2319,<1H OCEAN
-118.41,34.03,24,3711,1192,1764,1147,3.1642,<1H OCEAN
-122.63,38.24,45,1615,338,823,327,2.5179,<1H OCEAN
-120.59,37.59,36,291,48,124,47,5.6945,INLAND
-120.98,38.34,27,3471,653,1793,600,3.5508,INLAND
-118.37,33.93,10,199,41,61,56,2.8958,<1H OCEAN
-118.28,34.17,52,2332,433,1135,440,5.5658,<1H OCEAN
-118.21,34.04,47,1306,391,1499,346,2.2788,<1H OCEAN
-122.4,37.76,52,4265,912,1555,836,4.119,NEAR BAY
-118.4,34.14,45,417,89,187,88,5.1377,<1H OCEAN
-121.53,38.56,39,2438,483,1103,472,2.9375,INLAND
-121.89,37.25,23,2705,449,1180,442,6.0791,<1H OCEAN
-119.65,36.35,38,3148,568,1378,537,2.8788,INLAND
-117.95,35.13,4,2630,502,1150,422,4.25,INLAND
-121.96,38.02,35,2691,542,1409,505,3.016,INLAND
-122.04,38.24,22,2761,757,2612,641,1.6875,INLAND
-122.11,37.14,29,3201,640,1722,570,4.4597,NEAR OCEAN
-117.3,34.12,50,1629,437,1581,394,2.2019,INLAND
-122.58,38.46,15,2936,517,1182,501,3.3981,<1H OCEAN
-122.18,37.8,23,2317,336,955,328,6.7527,NEAR BAY
-118.15,34.67,5,12317,2953,6291,2654,3.5732,INLAND
-118.19,33.82,11,872,203,422,221,4.6364,NEAR OCEAN
-121.46,38.55,40,2077,435,1454,385,2.0074,INLAND
-117.99,33.66,29,1330,293,613,236,4.6591,<1H OCEAN
-118.27,33.76,46,22,11,32,7,3.125,NEAR OCEAN
-117.28,32.83,34,2392,653,933,619,3.7306,NEAR OCEAN
-118.34,33.93,33,4294,1224,4512,1189,2.8304,<1H OCEAN
-119.55,36.72,6,1186,234,1135,218,2.1515,INLAND
-116.48,33.94,10,3254,913,923,486,1.8,INLAND
-120.93,39.96,15,1666,351,816,316,2.9559,INLAND
-114.65,33.6,28,1678,322,666,256,2.9653,INLAND
-122.48,37.75,48,2555,548,1285,482,3.7734,NEAR BAY
-117.85,34.1,22,5179,944,2315,884,4.51,<1H OCEAN
-122.29,37.9,52,1604,263,594,286,5.338,NEAR BAY
-120.81,38.73,38,2005,385,882,353,2.5104,INLAND
-122.26,37.78,52,970,217,528,208,3.3438,NEAR BAY
-118.47,33.99,41,1146,310,833,270,2.5938,<1H OCEAN
-116.39,33.82,15,11115,2257,4122,1653,2.7219,INLAND
-117.85,33.79,46,1846,383,867,336,3.4234,<1H OCEAN
-122.27,37.89,52,1978,293,723,272,5.3989,NEAR BAY
-122.32,37.55,44,2151,411,849,370,4.4583,NEAR OCEAN
-118.58,34.17,29,3393,574,1471,587,6.2064,<1H OCEAN
-118.44,34.32,14,6235,1286,3568,1190,4.1724,<1H OCEAN
-116.15,34.14,18,3312,705,1251,512,3.0139,INLAND
-117.92,33.75,32,790,199,1196,201,3.0625,<1H OCEAN
-118.36,33.89,27,2837,684,2141,648,3.1325,<1H OCEAN
-117.91,33.78,26,4297,1037,3596,967,3.045,<1H OCEAN
-117.39,34.09,10,5736,945,3528,932,4.3958,INLAND
-118.08,33.86,17,2259,383,1378,386,5.8733,<1H OCEAN
-117.82,33.67,17,2895,439,1588,450,6.276,<1H OCEAN
-116.89,32.99,14,2816,501,1448,452,5.0278,<1H OCEAN
-117.98,34.07,15,3543,888,3131,823,3.0184,INLAND
-122.71,38.42,23,1569,414,1031,368,1.6267,<1H OCEAN
-122.13,37.44,38,2835,447,1148,446,5.9277,NEAR BAY
-121.47,39.01,37,1244,247,484,157,2.3661,INLAND
-118.08,33.94,21,3933,949,2219,820,2.4926,<1H OCEAN
-119.03,34.25,25,3344,502,1483,496,6.196,<1H OCEAN
-118.13,33.81,37,1228,237,572,242,4.325,<1H OCEAN
-117.88,33.74,31,1120,296,1718,268,2.8077,<1H OCEAN
-118.16,33.77,38,3235,769,1284,752,2.9384,NEAR OCEAN
-122.79,39.02,23,642,203,265,84,1.8833,INLAND
-120.03,38.19,26,7005,1358,416,189,2.125,INLAND
-117.09,32.57,17,444,83,357,87,5.1478,NEAR OCEAN
-119.57,37.94,17,346,130,51,20,3.4861,INLAND
-121.07,39.13,8,4839,832,1977,762,4.0848,INLAND
-115.57,32.78,25,2007,301,1135,332,5.128,INLAND
-117.09,33.15,13,3958,865,1981,840,3.4764,<1H OCEAN
-122.85,38.62,16,4418,704,1908,697,4.5913,<1H OCEAN
-118.47,34.23,22,8350,2717,9135,2452,2.5008,<1H OCEAN
-118.14,34.17,42,2757,713,2112,653,2.7148,<1H OCEAN
-122.45,37.71,49,2244,442,1948,423,4.7639,NEAR OCEAN
-122.04,38.25,38,1214,244,632,254,2.8438,INLAND
-118.8,34.21,16,1466,196,661,209,6.2893,<1H OCEAN
-118.08,34.16,42,3490,665,1713,620,4.5461,INLAND
-117.04,32.74,33,3880,770,2288,805,3.6848,NEAR OCEAN
-121.87,37.27,18,3561,560,1753,553,5.0292,<1H OCEAN
-120.48,41.82,20,1367,284,429,181,2.0227,INLAND
-122.76,38.35,30,2260,374,958,359,5.0323,<1H OCEAN
-122.34,40.51,16,2247,502,1206,463,1.9946,INLAND
-117,32.73,17,6050,1143,3424,1131,3.7647,<1H OCEAN
-117.31,34.5,14,2443,447,883,465,2.1111,INLAND
-119.33,36.32,19,2778,431,1092,451,5.2561,INLAND
-123.19,39.12,38,267,57,196,60,2.3125,<1H OCEAN
-118.43,34.18,33,2717,662,1546,597,3.9099,<1H OCEAN
-118.24,34.14,27,2909,1021,2614,935,2.1444,<1H OCEAN
-122.46,37.75,52,1207,152,465,162,10.7569,NEAR BAY
-117.05,32.75,35,2144,388,1003,383,3.0938,NEAR OCEAN
-118.96,34.3,16,3103,482,1567,467,6.907,<1H OCEAN
-122.14,37.46,27,5580,2009,4165,1763,2.4375,NEAR BAY
-118.44,34.24,35,2344,435,1531,399,3.725,<1H OCEAN
-121.42,38.55,35,182,39,115,43,2.6417,INLAND
-121.87,37.33,37,3137,685,2048,651,3.0156,<1H OCEAN
-122.22,37.46,37,2586,495,1208,502,4.3214,NEAR OCEAN
-118.35,34.16,49,1305,228,584,255,5.636,<1H OCEAN
-117.88,33.83,25,1785,248,750,251,6.8407,<1H OCEAN
-119.87,36.79,8,2875,548,1718,551,3.6522,INLAND
-122.27,37.85,52,4076,920,1800,815,2.7054,NEAR BAY
-118.16,33.87,32,1854,471,1363,478,2.6406,<1H OCEAN
-120.87,37.76,16,2022,413,1126,408,2.5655,INLAND
-122.44,37.77,52,2705,647,1355,628,2.0161,NEAR BAY
-117.37,34.01,15,1386,247,703,185,3.6415,INLAND
-118.47,34.03,29,3287,882,1523,823,3.7381,<1H OCEAN
-118.28,33.92,39,1274,282,975,277,1.5114,<1H OCEAN
-117.8,33.69,16,2745,447,1429,411,6.8219,<1H OCEAN
-122.17,38.08,7,18392,2782,8276,2742,6.4232,NEAR BAY
-118.07,34.07,31,1370,284,1062,277,3.5156,<1H OCEAN
-122.15,37.47,39,1295,239,566,242,5.6407,NEAR BAY
-117.82,33.81,19,2556,304,822,260,9.9055,<1H OCEAN
-121.86,37.39,17,1777,328,1235,329,5.4225,<1H OCEAN
-117.19,32.75,52,25,5,13,5,0.536,NEAR OCEAN
-121.29,38.03,7,2021,441,1615,406,2.5842,INLAND
-121.89,37.45,15,2428,513,1687,519,4.75,<1H OCEAN
-118.95,34.81,30,2817,604,1089,412,3.1364,INLAND
-118.43,34.01,31,2526,528,1046,504,4.7009,<1H OCEAN
-121.94,38.35,8,3157,559,1758,569,4.412,INLAND
-118.29,33.92,23,2503,532,1735,505,2.7368,<1H OCEAN
-118.08,33.87,23,2536,552,2012,556,4.1406,<1H OCEAN
-117.17,32.71,7,2493,693,951,641,4.2375,NEAR OCEAN
-118.46,34.03,52,523,,317,130,2.2794,<1H OCEAN
-120.59,37.35,15,3249,613,1569,595,3.5393,INLAND
-122.26,37.45,17,2742,441,986,421,5.9285,NEAR OCEAN
-117.31,34.53,26,2299,496,1259,441,2.6125,INLAND
-120.48,39.66,32,1516,289,304,131,1.8839,INLAND
-118.45,34.31,9,1739,358,820,323,4.0556,<1H OCEAN
-118.16,34.04,45,332,70,302,60,3.1895,<1H OCEAN
-118.23,33.93,37,239,49,308,52,1.4028,<1H OCEAN
-121.04,37.5,33,613,123,343,116,3.1875,INLAND
-121.13,36.21,34,2504,550,1810,547,3.4821,<1H OCEAN
-121.88,37.24,24,4420,996,2981,975,3.506,<1H OCEAN
-118.35,34.17,47,858,170,365,171,2.0385,<1H OCEAN
-121.94,37.34,29,3377,853,1674,792,3.4233,<1H OCEAN
-121.17,37.82,35,2506,406,1316,398,3.8472,INLAND
-118.4,34.07,22,2170,593,850,520,2.9107,<1H OCEAN
-122.41,37.77,52,361,76,168,55,3.2292,NEAR BAY
-122.1,37.4,23,514,210,367,206,3.1736,NEAR BAY
-121.29,38.67,20,1992,363,889,346,3.6516,INLAND
-119.69,36.82,15,3303,512,1687,505,4.81,INLAND
-118.28,34.18,47,2243,339,911,319,7.4046,<1H OCEAN
-118.02,34.04,27,5640,1001,3538,978,5.065,<1H OCEAN
-120.45,34.65,25,980,276,896,245,2,NEAR OCEAN
-122.18,37.8,34,1355,195,442,195,6.2838,NEAR BAY
-118.41,34.19,39,1169,242,612,247,4.1429,<1H OCEAN
-122.42,37.79,52,3511,1232,2452,1131,2.5013,NEAR BAY
-117.28,34.26,18,3895,,1086,375,3.3672,INLAND
-118.31,34.01,52,2547,475,1417,444,1.8214,<1H OCEAN
-118.28,33.97,31,2017,566,2063,521,1.9219,<1H OCEAN
-121.89,36.63,20,1834,554,971,514,3.0383,<1H OCEAN
-118.56,34.23,36,2406,432,1242,454,4.6944,<1H OCEAN
-121.62,39.13,41,1147,243,583,239,2.2431,INLAND
-121.86,37.37,15,8162,2124,8793,2086,3.3306,<1H OCEAN
-122.2,37.77,43,2430,502,1537,484,2.898,NEAR BAY
-117.71,34.1,41,555,130,1492,123,2.2813,INLAND
-118.41,34.21,35,2215,459,1594,446,4.0167,<1H OCEAN
-118.2,33.98,32,1403,399,1506,375,2,<1H OCEAN
-118.08,34.55,5,16181,2971,8152,2651,4.5237,INLAND
-121.76,37.69,29,3433,711,1919,709,3.3841,INLAND
-122.02,37.94,19,3192,612,1317,594,4.125,NEAR BAY
-118.27,34.09,52,2327,555,1048,491,3.7847,<1H OCEAN
-122.02,37.89,29,6349,858,2450,778,7.5,NEAR BAY
-121.88,37.46,5,1819,245,802,228,10.9722,<1H OCEAN
-118.1,33.84,36,1915,316,850,319,4.7222,<1H OCEAN
-117.85,34.07,32,761,101,295,95,11.1077,<1H OCEAN
-117.04,32.8,11,1802,440,630,428,2.0337,<1H OCEAN
-118.38,33.81,20,1975,306,703,292,8.5491,NEAR OCEAN
-122.29,37.87,44,2539,755,1382,713,2.537,NEAR BAY
-120.17,39.33,18,1046,204,486,179,4.119,INLAND
-122,38.41,11,2838,429,1331,426,4.945,INLAND
-118.12,33.85,37,2386,409,1101,399,4.6908,<1H OCEAN
-118.29,33.71,40,1933,475,902,412,4.25,NEAR OCEAN
-120.84,37.07,24,1520,335,882,306,2.2019,INLAND
-118.38,34.07,21,3653,956,1510,890,3.5573,<1H OCEAN
-121.97,37.97,24,1330,183,656,205,5.0092,INLAND
-118.77,34.28,6,4685,965,2180,909,4.5458,<1H OCEAN
-118.99,35.37,36,832,198,814,174,1.4773,INLAND
-117.18,32.79,30,5201,1104,2961,1064,3.2661,NEAR OCEAN
-118.05,33.93,31,894,203,883,190,3.6771,<1H OCEAN
-120.89,37.45,29,1940,337,1070,332,3.6597,INLAND
-118.2,34.14,52,3800,646,1842,620,5.5524,<1H OCEAN
-118.48,34.19,36,2058,423,1132,423,3.8833,<1H OCEAN
-117.99,33.82,19,1991,528,1202,460,3.1538,<1H OCEAN
-117.76,33.81,2,582,70,199,64,7.1193,<1H OCEAN
-118.93,34.4,17,3275,599,2422,637,3.7092,<1H OCEAN
-122.13,37.71,44,1613,339,776,346,3.1103,NEAR BAY
-122.07,37.89,38,2139,343,809,340,5.5636,NEAR BAY
-121.85,39.74,41,2901,689,1426,632,1.5633,INLAND
-117.04,32.77,16,7963,1881,3769,1804,2.9624,<1H OCEAN
-118.13,33.84,46,2439,429,944,374,4.2841,<1H OCEAN
-117.13,32.72,17,1285,423,1208,409,1.758,NEAR OCEAN
-117.72,33.61,26,2653,621,774,584,2.49,<1H OCEAN
-119.79,36.82,23,4358,819,1852,802,3.4167,INLAND
-118.31,34.16,37,2144,446,860,435,3.9464,<1H OCEAN
-118.62,34.2,23,3098,542,1486,492,5.7613,<1H OCEAN
-121.33,38.28,14,980,171,659,183,4.4306,INLAND
-118.26,33.95,44,1481,329,999,315,1.5147,<1H OCEAN
-120.41,34.86,15,978,187,407,182,4.375,<1H OCEAN
-119.08,36.2,30,1677,358,1159,365,2.4554,INLAND
-117.21,33.02,26,3194,454,1032,406,10.156,NEAR OCEAN
-122.47,37.66,18,4172,806,3226,790,5.7535,NEAR OCEAN
-121.92,36.62,52,728,161,313,142,3.4327,NEAR OCEAN
-119.13,36.13,28,1673,385,1434,371,2.0586,INLAND
-118.46,33.99,52,1158,253,528,253,3.5234,<1H OCEAN
-122.01,36.99,41,2548,508,1290,488,3.6902,NEAR OCEAN
-118.15,34.17,46,2553,558,1740,492,2.0278,<1H OCEAN
