longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-121.8,39.75,11,7212,1355.0,3264,1264,3.1125,INLAND,117552.0
-119.38,36.56,25,1180,222.0,611,212,2.0729,INLAND,68809.99
-120.99,37.68,30,1975,375.0,732,326,2.6932,INLAND,118299.0
-121.75,37.68,35,1755,299.0,702,263,5.2443,INLAND,203524.0
-118.98,35.39,29,607,177.0,476,143,1.1875,INLAND,51620.0
-117.07,32.67,28,2758,623.0,2179,631,2.3814,NEAR OCEAN,117115.0
-118.28,34.01,50,2601,794.0,3080,770,1.8656,<1H OCEAN,127003.0
-117.2,34.14,18,1920,333.0,890,323,5.159,INLAND,145954.0
-119.32,36.25,21,1231,,609,206,2.8365,INLAND,78483.0
-121.51,38.55,45,3032,631.0,1341,597,2.8417,INLAND,110166.0
-114.56,33.69,17,720,174.0,333,117,1.6509,INLAND,62848.0
-118.36,34.05,48,1825,404.0,728,363,3.3824,<1H OCEAN,287848.04
-121.75,36.93,24,4026,881.0,2264,863,3.1327,<1H OCEAN,201448.0
-118.18,33.83,44,1497,277.0,542,274,5.0052,NEAR OCEAN,308367.06
-118.16,34.03,41,1377,293.0,1142,272,3.1724,<1H OCEAN,161858.0
-118.65,34.27,23,1724,265.0,934,306,6.0783,<1H OCEAN,260384.01
-118.29,34.11,49,2850,379.0,1113,380,12.9591,<1H OCEAN,500001.0
-117.3,34.05,7,4672,1121.0,2534,1046,3.4228,INLAND,115918.0
-121.21,38.67,11,5500,956.0,2827,946,4.1071,INLAND,162890.0
-118.3,33.81,17,5544,1068.0,3008,1038,5.322,<1H OCEAN,273870.0
-118.35,34.01,35,3776,,1583,749,3.5486,<1H OCEAN,276861.0
-117.13,32.71,44,1697,413.0,1396,363,1.5474,NEAR OCEAN,83577.0
-118.34,34.03,48,1426,331.0,784,356,1.6581,<1H OCEAN,147423.0
-121.9,37.28,34,4613,749.0,2050,725,5.3922,<1H OCEAN,289607.01
-118.5,34.21,36,1254,229.0,629,245,4.9643,<1H OCEAN,233900.0
-118.36,34.03,38,2365,638.0,2259,607,2.0879,<1H OCEAN,135086.0
-118.34,33.99,34,397,132.0,250,121,1.675,<1H OCEAN,177157.0
-122.07,38.26,15,1173,146.0,450,154,6.0487,INLAND,208690.0
-121.95,38.43,19,3011,551.0,1665,535,5.1534,INLAND,176317.0
-123.2,39.16,14,1908,484.0,1195,467,1.7929,<1H OCEAN,108417.0
-117.92,33.85,38,2082,532.0,1592,510,2.3704,<1H OCEAN,176320.0
-117.23,33.78,23,3465,703.0,2672,607,1.9767,INLAND,99263.0
-121.76,38.25,32,1495,333.0,905,281,2.625,INLAND,96852.0
-122.02,37.34,26,1992,328.0,980,342,6.2475,<1H OCEAN,331834.03
-119.81,36.81,33,3972,594.0,1324,561,5.4513,INLAND,187257.01
-122.49,37.76,49,1724,295.0,795,297,4.3977,NEAR BAY,340224.01
-118.11,33.83,36,1726,287.0,820,288,5.5767,<1H OCEAN,242985.0
-122.95,39.13,17,380,69.0,225,72,3.25,INLAND,137176.0
-121.37,38.39,15,1883,254.0,893,256,6.2575,INLAND,214536.0
-118.18,34.08,31,1318,311.0,1164,289,2.9939,<1H OCEAN,164205.0
-118.42,34.16,17,277,70.0,119,59,4.0208,<1H OCEAN,316810.11
-118.27,34.05,47,661,359.0,1406,307,1.3169,<1H OCEAN,190458.0
-122.5,37.79,52,8,1.0,13,1,15.0001,NEAR BAY,393439.56
-116.29,33.74,6,12991,2555.0,4571,1926,4.7195,INLAND,201218.01
-122.33,37.58,27,5144,1481.0,2518,1447,3.4836,NEAR OCEAN,333084.09
-118.36,34.05,50,3518,812.0,1724,758,3.0833,<1H OCEAN,308452.09
-117.75,34.06,52,24,6.0,46,7,1.625,INLAND,218509.01
-122.2,37.43,38,3626,528.0,1350,532,7.3681,NEAR OCEAN,457370.3
-117.68,34.01,20,7326,1555.0,5718,1538,3.2073,INLAND,149440.0
-118.26,33.92,40,1076,244.0,705,255,1.7986,<1H OCEAN,97704.0
-117.36,33.17,24,2046,442.0,812,367,2.3182,NEAR OCEAN,249346.0
-122.43,37.75,52,2700,595.0,1181,575,3.575,NEAR BAY,349568.0
-121.63,39.75,37,1296,296.0,569,257,1.8616,INLAND,71124.0
-117.15,32.81,34,1629,318.0,900,282,3.1458,NEAR OCEAN,186750.02
-117.67,34.03,20,8561,1411.0,4861,1450,4.7056,INLAND,167887.0
-117.32,33.99,27,5464,850.0,2400,836,4.711,INLAND,147756.0
-118.32,34.09,30,1871,766.0,2595,819,2.0044,<1H OCEAN,218995.0
-118.43,34.22,36,1372,295.0,774,306,3.6618,<1H OCEAN,195651.0
-122.47,37.65,27,8103,1655.0,5023,1605,4.6452,NEAR OCEAN,293020.02
-118.22,33.93,39,1921,483.0,2286,470,3.0167,<1H OCEAN,138652.0
-118.39,34.17,40,1696,372.0,835,385,3.6563,<1H OCEAN,264382.03
-118.09,33.8,36,1724,322.0,838,328,4.4831,<1H OCEAN,214757.0
-118.06,33.83,21,3941,655.0,1897,670,4.88,<1H OCEAN,209612.0
-122.13,37.68,44,2147,399.0,1175,401,4.1974,NEAR BAY,203832.0
-122.29,37.92,35,583,88.0,235,84,5.943,NEAR BAY,343721.05
-117.77,34.06,27,2178,629.0,2379,591,1.9766,INLAND,111512.0
-117.3,33.85,15,3991,751.0,2317,657,2.9542,INLAND,117663.0
-118.45,34.25,21,2143,565.0,1803,497,3.9833,<1H OCEAN,188808.0
-117.07,32.81,15,2000,402.0,778,369,4.3594,<1H OCEAN,161861.0
-117.96,33.75,25,1323,208.0,852,229,4.6167,<1H OCEAN,209505.0
-122.29,37.56,12,6474,1467.0,2516,1390,5.0353,NEAR BAY,322085.16
-122.04,36.96,44,1294,269.0,645,259,3.2437,NEAR OCEAN,258110.0
-117.86,33.74,32,691,151.0,926,148,4.125,<1H OCEAN,167320.0
-118.34,34.0,49,2465,372.0,1018,359,4.0,<1H OCEAN,201478.03
-117.08,32.58,22,2128,477.0,1420,450,3.2687,NEAR OCEAN,131353.0
-117.99,33.74,26,4065,741.0,1960,739,4.506,<1H OCEAN,208354.0
-120.27,38.31,13,3297,662.0,267,97,3.075,INLAND,131958.0
-121.24,39.37,16,2785,616.0,1387,530,2.3886,INLAND,91282.0
-122.22,37.48,47,2570,783.0,3107,724,2.8058,NEAR OCEAN,234770.0
-117.18,32.76,17,711,254.0,327,227,2.6493,NEAR OCEAN,182375.06
-122.25,37.81,28,5806,1603.0,2563,1497,3.2177,NEAR BAY,288635.08
-122.27,37.48,26,3542,507.0,1392,524,8.5184,NEAR OCEAN,442438.32
-120.62,35.28,28,3952,592.0,1469,571,6.3144,NEAR OCEAN,415050.4
-117.31,34.43,16,5130,1172.0,3126,1046,1.6784,INLAND,84220.0
-118.75,34.17,18,6217,858.0,2703,834,6.8075,NEAR OCEAN,389580.12
-122.28,37.78,50,1487,306.0,730,327,2.5139,NEAR BAY,159482.0
-116.38,33.74,7,17579,3479.0,3581,1820,4.084,INLAND,157831.02
-116.86,33.73,13,2604,443.0,978,417,2.933,INLAND,132713.0
-122.4,37.76,52,1185,246.0,480,253,4.4074,NEAR BAY,286229.02
-118.24,33.99,41,1425,372.0,1803,353,1.6731,<1H OCEAN,105296.0
-118.25,34.13,36,2946,1025.0,2542,912,2.2244,<1H OCEAN,229614.0
-118.09,33.99,35,2787,639.0,1923,614,3.5757,<1H OCEAN,177462.0
-117.86,33.9,25,3205,409.0,1291,408,7.2478,<1H OCEAN,326420.0
-117.69,33.54,20,1767,280.0,801,284,6.5394,<1H OCEAN,287388.0
-121.37,38.58,37,2839,390.0,1006,400,7.3343,INLAND,323335.03
-117.18,33.78,7,1697,424.0,808,354,1.3417,INLAND,121932.0
-118.1,33.79,35,2370,379.0,996,380,5.7368,<1H OCEAN,296671.02
-118.16,34.06,27,1675,274.0,785,275,5.828,<1H OCEAN,303191.03
-116.53,33.88,5,4423,763.0,1906,667,4.6855,INLAND,193643.01
-117.92,33.75,23,893,223.0,1149,216,2.6442,<1H OCEAN,172149.0
-119.77,36.3,24,2202,471.0,1052,439,2.1038,INLAND,76244.0
-116.95,33.68,11,1183,178.0,543,147,4.4792,INLAND,198801.0
-119.14,34.49,17,321,44.0,92,39,7.75,<1H OCEAN,368045.2
-117.17,32.82,21,2869,596.0,1471,577,3.0375,NEAR OCEAN,208899.0
-121.23,38.67,27,5266,971.0,2432,948,3.8954,INLAND,155469.0
-117.82,33.85,21,2603,404.0,1350,390,6.057,<1H OCEAN,268752.0
-118.19,34.02,34,1478,369.0,1735,348,1.8875,<1H OCEAN,145518.0
-122.27,37.78,52,1408,280.0,718,265,2.6806,NEAR BAY,180420.0
-122.47,37.69,35,1720,421.0,1452,425,3.5909,NEAR OCEAN,256013.0
-117.97,33.68,23,1722,316.0,865,309,4.6452,<1H OCEAN,248749.03
-121.37,36.83,14,3658,612.0,1951,600,4.76,INLAND,246350.0
-118.96,35.4,27,2473,400.0,1271,427,3.5524,INLAND,87676.0
-122.0,38.35,34,1084,187.0,561,198,4.2115,INLAND,157653.0
-117.9,34.1,31,3007,653.0,1766,616,3.7083,<1H OCEAN,175551.0
-118.15,34.12,52,1518,344.0,725,296,3.4018,<1H OCEAN,235531.0
-122.25,37.81,46,3232,835.0,1373,747,3.225,NEAR BAY,229474.01
-118.57,34.22,17,3262,753.0,1879,708,4.1359,<1H OCEAN,214822.0
-120.08,37.06,18,402,76.0,213,71,1.9063,INLAND,105987.01
-118.2,33.84,35,3405,779.0,1953,671,2.7813,NEAR OCEAN,186006.0
-120.85,37.77,37,1738,403.0,936,366,2.4717,INLAND,98252.0
-118.3,33.82,26,2080,560.0,2096,506,2.8106,<1H OCEAN,191568.0
-118.36,34.1,52,1096,247.0,423,230,3.0179,<1H OCEAN,359206.05
-117.18,33.51,13,270,42.0,120,42,6.993,<1H OCEAN,378548.19
-118.22,33.98,15,1011,274.0,899,219,2.7045,<1H OCEAN,146940.0
-118.29,34.03,38,1501,437.0,1777,441,2.0848,<1H OCEAN,145699.0
-122.72,40.17,16,396,78.0,188,72,1.3889,INLAND,65506.95
-122.17,37.74,43,818,193.0,494,179,2.4776,NEAR BAY,90346.0
-117.44,34.09,24,3477,831.0,2541,753,2.3682,INLAND,112451.0
-119.16,36.28,18,2377,414.0,1359,424,4.4,INLAND,118488.0
-117.27,33.68,8,26322,4072.0,9360,3361,5.3238,<1H OCEAN,247579.01
-117.09,32.64,20,1999,651.0,1302,592,1.6321,NEAR OCEAN,115237.0
-119.99,36.8,45,1270,242.0,598,214,3.2813,INLAND,100635.0
-117.94,34.08,34,1970,476.0,1269,406,4.064,<1H OCEAN,185253.0
-117.87,33.88,28,2612,602.0,1682,563,3.6417,<1H OCEAN,192689.0
-121.29,37.98,49,2501,565.0,1171,550,2.5043,INLAND,97653.0
-118.31,34.03,34,2041,517.0,1479,495,2.1173,<1H OCEAN,145694.0
-118.17,33.79,32,2171,672.0,3002,648,2.375,NEAR OCEAN,156544.0
-117.22,32.87,5,3511,1008.0,1599,918,3.8542,NEAR OCEAN,230115.0
-121.93,37.93,16,2876,391.0,1089,377,6.299,INLAND,263044.0
-118.37,33.82,32,2815,607.0,1338,609,4.5687,<1H OCEAN,366879.1
-119.76,36.81,19,4643,1429.0,4638,1335,1.2716,INLAND,63488.0
-118.2,34.11,37,2040,611.0,1698,545,1.9355,<1H OCEAN,169757.0
-117.95,33.63,27,891,183.0,513,171,6.0,<1H OCEAN,309523.18
-118.29,34.65,18,6893,1372.0,2837,1221,3.3173,INLAND,142270.0
-119.02,35.37,44,2687,620.0,1521,549,1.7213,INLAND,57372.0
-119.16,34.12,17,224,70.0,147,71,3.6167,NEAR OCEAN,260472.06
-119.86,34.38,26,1626,375.0,1580,359,2.1471,NEAR OCEAN,211740.01
-117.67,34.1,28,1263,248.0,601,219,3.875,INLAND,157914.0
-118.02,33.95,35,2085,400.0,1112,391,3.4886,<1H OCEAN,183308.0
-119.3,36.34,45,3723,831.0,2256,770,1.8299,INLAND,61403.0
-121.8,38.01,46,2273,495.0,1088,447,2.2532,INLAND,101282.0
-121.33,38.66,15,4371,908.0,1842,818,2.7797,INLAND,135762.0
-122.17,37.88,32,3633,508.0,1393,506,7.6917,NEAR BAY,409263.03
-118.29,34.01,40,885,312.0,799,221,1.1667,<1H OCEAN,131034.0
-121.42,37.75,33,1999,368.0,1061,390,3.5242,INLAND,134597.0
-122.04,37.99,38,2675,541.0,1378,480,3.8897,NEAR BAY,144425.0
-118.09,34.09,40,855,208.0,745,222,3.0125,<1H OCEAN,196832.0
-122.2,37.78,39,1752,399.0,1071,376,3.1167,NEAR BAY,171762.0
-118.06,33.83,17,1973,516.0,1112,501,3.8512,<1H OCEAN,212976.0
-118.3,34.0,52,1743,421.0,1206,384,1.6875,<1H OCEAN,115560.0
-119.36,36.33,11,3221,617.0,1351,565,2.9844,INLAND,98641.0
-117.82,33.72,24,3260,458.0,1383,442,6.5987,<1H OCEAN,299371.02
-117.91,34.02,17,5973,1384.0,4349,1229,3.2799,<1H OCEAN,183733.0
-118.57,34.25,20,4679,609.0,1945,609,8.7471,<1H OCEAN,448001.29
-122.01,37.36,16,1105,354.0,499,324,4.2061,<1H OCEAN,248709.02
-122.08,37.38,33,2771,659.0,1496,581,3.4042,NEAR BAY,272422.02
-120.59,38.45,13,2944,558.0,1091,466,3.0,INLAND,123303.0
-118.56,34.2,35,2273,,1431,403,4.0789,<1H OCEAN,210305.0
-122.24,37.81,52,2093,550.0,918,483,2.7477,NEAR BAY,186884.0
-119.64,36.31,27,1513,314.0,1071,284,1.5909,INLAND,53699.0
-117.83,33.65,9,638,266.0,426,234,3.7875,<1H OCEAN,271045.08
-117.65,33.4,17,2737,654.0,910,492,3.5729,NEAR OCEAN,248988.02
-118.12,33.77,10,7264,1137.0,2528,1057,10.2233,NEAR OCEAN,472653.39
-117.55,33.93,25,5187,934.0,2725,860,4.1865,INLAND,167929.0
-122.01,37.95,8,3866,539.0,1555,513,6.0901,NEAR BAY,293193.0
-117.94,33.94,25,3250,546.0,1452,501,5.1084,<1H OCEAN,244460.0
-118.01,33.77,32,1771,296.0,995,272,5.8362,<1H OCEAN,282969.04
-123.18,40.58,18,1451,278.0,695,254,1.7262,INLAND,83874.0
-117.3,34.15,40,961,199.0,509,182,2.06,INLAND,77609.99
-122.4,38.53,24,1741,289.0,564,231,3.6118,INLAND,179062.0
-121.41,38.6,16,5407,1467.0,2523,1265,2.0471,INLAND,108545.0
-121.18,39.19,16,1528,351.0,729,319,2.4688,INLAND,134137.0
-118.25,33.78,32,296,139.0,511,133,1.4444,NEAR OCEAN,161058.0
-120.45,34.65,27,2215,578.0,1544,527,1.9257,NEAR OCEAN,135084.0
-118.32,33.35,27,1675,521.0,744,331,2.1579,ISLAND,263635.01
-121.64,36.82,18,1819,283.0,919,295,4.1696,<1H OCEAN,233297.02
-122.28,37.87,46,3022,696.0,1293,675,2.543,NEAR BAY,197681.0
-121.38,38.59,38,1839,287.0,685,276,4.5313,INLAND,155647.0
-118.06,34.09,40,1975,389.0,1116,378,4.2898,<1H OCEAN,228857.0
-116.36,33.78,6,24121,4522.0,4176,2221,3.3799,INLAND,158095.04
-117.76,33.88,9,4838,759.0,2090,695,6.6536,<1H OCEAN,302693.03
-118.47,34.02,35,3057,774.0,2223,732,2.0745,<1H OCEAN,297354.0
-117.9,33.61,41,1521,328.0,527,275,4.0764,<1H OCEAN,464901.75
-123.85,39.39,23,4671,912.0,2095,857,3.184,<1H OCEAN,178733.0
-122.83,38.39,19,1765,394.0,868,388,2.462,<1H OCEAN,177196.0
-122.44,37.76,52,1968,472.0,784,430,3.3702,NEAR BAY,359130.05
-122.42,37.74,52,1786,427.0,856,394,3.0833,NEAR BAY,282832.01
-118.25,34.0,41,1768,475.0,1721,474,1.303,<1H OCEAN,103057.0
-118.28,34.06,52,1261,616.0,2309,581,1.6184,<1H OCEAN,207141.0
-120.84,37.5,47,2310,484.0,1126,447,2.2083,INLAND,94570.0
-118.37,34.2,34,2199,609.0,2488,597,2.9861,<1H OCEAN,194049.0
-117.84,34.63,5,6739,1251.0,4614,1266,4.002,INLAND,151824.0
-122.41,37.64,38,1204,268.0,921,247,4.4464,NEAR OCEAN,262664.0
-117.9,34.13,5,1126,316.0,819,311,1.5,<1H OCEAN,224144.14
-121.87,39.75,22,1707,296.0,822,297,3.6625,INLAND,100065.0
-119.81,36.76,48,2059,388.0,834,405,2.9306,INLAND,77577.0
-121.87,37.32,39,1839,471.0,1528,456,2.6818,<1H OCEAN,182665.0
-118.45,33.99,52,1829,472.0,779,424,3.1607,<1H OCEAN,361879.03
-119.5,34.35,39,308,38.0,59,21,11.7794,NEAR OCEAN,250623.21
-117.92,33.91,33,2868,382.0,1204,412,6.1825,<1H OCEAN,297095.0
-119.8,36.75,52,1788,449.0,1156,418,1.7298,INLAND,64801.0
-118.23,33.93,39,2065,532.0,2015,535,0.8478,<1H OCEAN,102533.0
-119.79,36.76,52,2408,498.0,1361,465,2.1055,INLAND,63803.0
-120.45,34.96,21,2121,445.0,2211,463,4.0603,<1H OCEAN,164284.0
-121.96,37.95,13,3216,765.0,1627,715,3.0859,INLAND,146270.0
-117.09,32.8,36,2163,367.0,915,360,4.7188,NEAR OCEAN,181985.0
-117.85,33.62,18,729,105.0,316,108,10.3893,<1H OCEAN,472844.49
-122.19,39.74,39,4179,814.0,2111,809,2.3507,INLAND,77666.0
-122.45,37.9,30,3763,717.0,1292,632,8.4888,NEAR BAY,462501.23
-122.06,37.86,16,5187,1014.0,1512,986,4.4551,NEAR BAY,285219.11
-120.5,38.87,10,81,41.0,55,16,4.9583,INLAND,172444.0
-120.41,34.87,15,1534,251.0,761,240,4.9028,<1H OCEAN,210208.0
-117.76,34.13,8,16759,2274.0,7249,2156,7.4837,INLAND,312661.0
-121.32,36.79,30,516,90.0,288,95,3.6333,INLAND,184785.0
-121.96,37.53,23,2215,475.0,1278,492,4.2955,<1H OCEAN,231692.0
-124.09,40.92,12,2497,491.0,1153,462,2.8182,NEAR OCEAN,100954.0
-121.49,37.94,31,1860,394.0,1848,293,2.2891,INLAND,87717.0
-117.26,33.18,9,4540,793.0,2235,746,4.5781,NEAR OCEAN,243808.0
-115.51,33.12,21,1024,218.0,890,232,2.101,INLAND,59964.0
-117.88,33.74,16,1444,446.0,2329,441,3.1691,<1H OCEAN,165735.0
-122.42,37.78,52,989,425.0,634,341,2.4414,NEAR BAY,300206.1
-122.2,37.75,36,606,132.0,531,133,1.5809,NEAR BAY,85389.0
-116.96,34.94,20,2355,467.0,1198,428,3.9934,INLAND,93425.0
-117.95,33.84,34,1229,215.0,1035,218,3.5455,<1H OCEAN,177500.0
-121.93,37.71,26,4822,845.0,2288,805,4.2281,<1H OCEAN,247972.01
-121.77,37.22,16,1617,306.0,667,264,4.5221,<1H OCEAN,263127.05
-121.96,38.34,14,3035,680.0,1597,663,3.6036,INLAND,140454.0
-121.32,36.42,20,1054,269.0,1219,273,3.0437,<1H OCEAN,151360.0
-118.44,33.98,21,18132,5419.0,7431,4930,5.3359,<1H OCEAN,385718.33
-124.17,40.8,52,1606,419.0,891,367,1.585,NEAR OCEAN,75961.0
-122.23,37.45,34,4177,723.0,1586,660,5.0457,NEAR OCEAN,347501.06
-117.15,34.48,31,265,55.0,186,55,2.125,INLAND,117317.0
-117.98,34.14,24,1596,388.0,1329,352,3.0417,INLAND,147408.0
-120.95,37.59,29,1727,439.0,1063,386,1.8929,INLAND,90729.0
-121.95,37.35,48,1246,294.0,697,284,3.6118,<1H OCEAN,245919.0
-122.38,37.34,33,1054,209.0,400,161,7.7773,NEAR OCEAN,448254.45
-121.47,38.68,19,946,182.0,474,173,5.0155,INLAND,170126.0
-118.45,34.19,11,2479,900.0,2466,855,2.2264,<1H OCEAN,198094.0
-121.88,37.26,25,3025,689.0,1755,661,3.8893,<1H OCEAN,223280.0
-121.8,40.34,26,4815,910.0,1341,539,2.881,INLAND,94088.0
-121.82,37.39,37,4137,636.0,1569,578,6.1008,<1H OCEAN,413243.19
-120.87,38.71,13,2692,470.0,1302,420,4.0,INLAND,155212.0
-115.56,32.79,20,2372,835.0,2283,767,1.1707,INLAND,59256.0
-122.49,37.7,36,1946,340.0,828,313,5.2811,NEAR OCEAN,315716.0
-118.37,34.03,37,1236,,966,292,3.0694,<1H OCEAN,245882.02
-118.39,34.15,36,2696,713.0,905,659,3.1146,<1H OCEAN,376425.11
-119.78,36.73,52,1377,319.0,1280,259,1.2344,INLAND,50945.0
-117.89,33.66,33,3595,785.0,1621,732,4.1372,<1H OCEAN,271535.0
-121.37,38.56,19,6308,1167.0,3012,1112,2.9464,INLAND,118471.0
-118.2,33.85,46,1854,462.0,1360,429,2.4844,<1H OCEAN,156243.0
-120.46,37.31,26,3170,572.0,1524,565,3.48,INLAND,106394.0
-120.94,37.65,13,5075,978.0,3033,838,3.0577,INLAND,113146.0
-121.79,37.66,22,14701,2210.0,6693,2232,5.98,INLAND,269090.0
-122.08,40.64,14,3099,519.0,1447,494,4.0132,INLAND,133446.0
-118.41,34.02,34,1430,357.0,805,362,3.3462,<1H OCEAN,328942.05
-118.3,33.97,46,1425,317.0,1140,304,3.375,<1H OCEAN,131598.0
-118.42,34.16,46,54,9.0,20,6,0.536,<1H OCEAN,355162.27
-121.88,37.44,17,1621,299.0,1028,293,5.2722,<1H OCEAN,232927.0
-118.17,34.19,45,1790,316.0,1035,312,4.0985,<1H OCEAN,217304.0
-116.86,32.87,17,5799,921.0,2630,843,5.0524,<1H OCEAN,210613.0
-118.13,33.86,37,2259,425.0,1183,413,5.1805,<1H OCEAN,248692.02
-119.24,35.77,28,1737,521.0,1764,514,1.7813,INLAND,53026.0
-121.67,36.93,22,569,132.0,542,125,2.1875,<1H OCEAN,149396.0
-121.94,37.31,5,2364,578.0,1102,502,5.2642,<1H OCEAN,310268.03
-119.33,36.32,23,3137,628.0,1446,548,2.5,INLAND,81135.0
-117.23,32.8,27,1297,355.0,776,337,2.4643,NEAR OCEAN,223035.01
-121.27,37.96,41,461,101.0,382,79,1.275,INLAND,66938.0
-118.19,34.13,50,1309,302.0,883,293,3.1287,<1H OCEAN,193560.0
-122.52,37.88,52,176,50.0,88,46,3.8068,NEAR BAY,404165.03
-118.11,33.9,35,1323,269.0,1084,240,5.0753,<1H OCEAN,185545.0
-121.76,38.57,11,15018,3008.0,7984,2962,3.1371,INLAND,144209.0
-116.97,33.78,24,2680,606.0,1728,527,2.535,INLAND,112959.0
-117.17,32.75,28,1514,384.0,540,352,2.1532,NEAR OCEAN,159844.0
-118.4,33.87,38,2398,431.0,911,392,5.2319,<1H OCEAN,411610.34
-118.41,34.03,24,3711,1192.0,1764,1147,3.1642,<1H OCEAN,355315.03
-122.63,38.24,45,1615,338.0,823,327,2.5179,<1H OCEAN,212345.0
-120.59,37.59,36,291,48.0,124,47,5.6945,INLAND,198574.0
-120.98,38.34,27,3471,653.0,1793,600,3.5508,INLAND,135639.0
-118.37,33.93,10,199,41.0,61,56,2.8958,<1H OCEAN,222970.04
-118.28,34.17,52,2332,433.0,1135,440,5.5658,<1H OCEAN,361195.06
-118.21,34.04,47,1306,391.0,1499,346,2.2788,<1H OCEAN,142901.0
-122.4,37.76,52,4265,912.0,1555,836,4.119,NEAR BAY,321537.02
-118.4,34.14,45,417,89.0,187,88,5.1377,<1H OCEAN,326715.12
-121.53,38.56,39,2438,483.0,1103,472,2.9375,INLAND,104460.0
-121.89,37.25,23,2705,449.0,1180,442,6.0791,<1H OCEAN,301736.01
-119.65,36.35,38,3148,568.0,1378,537,2.8788,INLAND,76994.0
-117.95,35.13,4,2630,502.0,1150,422,4.25,INLAND,99573.0
-121.96,38.02,35,2691,542.0,1409,505,3.016,INLAND,107221.0
-122.04,38.24,22,2761,757.0,2612,641,1.6875,INLAND,97240.0
-122.11,37.14,29,3201,640.0,1722,570,4.4597,NEAR OCEAN,263633.07
-117.3,34.12,50,1629,437.0,1581,394,2.2019,INLAND,75476.0
-122.58,38.46,15,2936,517.0,1182,501,3.3981,<1H OCEAN,194227.0
-122.18,37.8,23,2317,336.0,955,328,6.7527,NEAR BAY,338384.03
-118.15,34.67,5,12317,2953.0,6291,2654,3.5732,INLAND,140637.0
-118.19,33.82,11,872,203.0,422,221,4.6364,NEAR OCEAN,233732.01
-121.46,38.55,40,2077,435.0,1454,385,2.0074,INLAND,71333.0
-117.99,33.66,29,1330,293.0,613,236,4.6591,<1H OCEAN,313750.05
-118.27,33.76,46,22,11.0,32,7,3.125,NEAR OCEAN,248157.01
-117.28,32.83,34,2392,653.0,933,619,3.7306,NEAR OCEAN,388012.31
-118.34,33.93,33,4294,1224.0,4512,1189,2.8304,<1H OCEAN,175344.0
-119.55,36.72,6,1186,234.0,1135,218,2.1515,INLAND,91155.0
-116.48,33.94,10,3254,913.0,923,486,1.8,INLAND,99578.0
-120.93,39.96,15,1666,351.0,816,316,2.9559,INLAND,92886.0
-114.65,33.6,28,1678,322.0,666,256,2.9653,INLAND,83100.0
-122.48,37.75,48,2555,548.0,1285,482,3.7734,NEAR BAY,330037.0
-117.85,34.1,22,5179,944.0,2315,884,4.51,<1H OCEAN,209649.0
-122.29,37.9,52,1604,263.0,594,286,5.338,NEAR BAY,329727.1
-120.81,38.73,38,2005,385.0,882,353,2.5104,INLAND,107355.0
-122.26,37.78,52,970,217.0,528,208,3.3438,NEAR BAY,200614.0
-118.47,33.99,41,1146,310.0,833,270,2.5938,<1H OCEAN,338782.03
-116.39,33.82,15,11115,2257.0,4122,1653,2.7219,INLAND,112296.0
-117.85,33.79,46,1846,383.0,867,336,3.4234,<1H OCEAN,209574.0
-122.27,37.89,52,1978,293.0,723,272,5.3989,NEAR BAY,318287.05
-122.32,37.55,44,2151,411.0,849,370,4.4583,NEAR OCEAN,380844.11
-118.58,34.17,29,3393,574.0,1471,587,6.2064,<1H OCEAN,389404.16
-118.44,34.32,14,6235,1286.0,3568,1190,4.1724,<1H OCEAN,213021.0
-116.15,34.14,18,3312,705.0,1251,512,3.0139,INLAND,78051.0
-117.92,33.75,32,790,199.0,1196,201,3.0625,<1H OCEAN,163818.0
-118.36,33.89,27,2837,684.0,2141,648,3.1325,<1H OCEAN,228600.0
-117.91,33.78,26,4297,1037.0,3596,967,3.045,<1H OCEAN,184287.0
-117.39,34.09,10,5736,945.0,3528,932,4.3958,INLAND,137376.0
-118.08,33.86,17,2259,383.0,1378,386,5.8733,<1H OCEAN,293037.05
-117.82,33.67,17,2895,439.0,1588,450,6.276,<1H OCEAN,289322.0
-116.89,32.99,14,2816,501.0,1448,452,5.0278,<1H OCEAN,192252.0
-117.98,34.07,15,3543,888.0,3131,823,3.0184,INLAND,147935.0
-122.71,38.42,23,1569,414.0,1031,368,1.6267,<1H OCEAN,142403.0
-122.13,37.44,38,2835,447.0,1148,446,5.9277,NEAR BAY,369311.07
-121.47,39.01,37,1244,247.0,484,157,2.3661,INLAND,87105.0
-118.08,33.94,21,3933,949.0,2219,820,2.4926,<1H OCEAN,174535.0
-119.03,34.25,25,3344,502.0,1483,496,6.196,<1H OCEAN,276384.01
-118.13,33.81,37,1228,237.0,572,242,4.325,<1H OCEAN,222701.0
-117.88,33.74,31,1120,296.0,1718,268,2.8077,<1H OCEAN,169483.0
-118.16,33.77,38,3235,769.0,1284,752,2.9384,NEAR OCEAN,249051.0
-122.79,39.02,23,642,203.0,265,84,1.8833,INLAND,83223.98
-120.03,38.19,26,7005,1358.0,416,189,2.125,INLAND,108171.0
-117.09,32.57,17,444,83.0,357,87,5.1478,NEAR OCEAN,174184.02
-119.57,37.94,17,346,130.0,51,20,3.4861,INLAND,147000.0
-121.07,39.13,8,4839,832.0,1977,762,4.0848,INLAND,176631.0
